"rent, rub/month",address,city,"price_per_sqm, rub/month","square, m^2",type,url,OSM_address,address_info,district,lat,lon,nearest_metro,distance_km,distance_center_km,distance_center_m,square_category,square_category_encoding
300000,Покрышкина,Москва,7159,41,Торговая площадь,https://msk.n1.ru/view/107222191/?open_card_kn,"Покрышкина, 4, Москва, Россия","{'district': 'Тропарёво-Никулино', 'lat': 55.6650952, 'lon': 37.4814919}",Тропарёво-Никулино,55.6650952,37.4814919,"Москва, Юго-Западная",0.18592631054972872,12.89,12890,Маленькая,1
600000,Головинское шоссе,Москва,4285,140,Торговая площадь,https://msk.n1.ru/view/115797727/?open_card_kn,"Головинское шоссе, 10б, Москва, Россия","{'district': 'Головинский район', 'lat': 55.8371766, 'lon': 37.4975119}",Головинский район,55.8371766,37.4975119,"Москва, Водный стадион",0.7259297685088825,12.21,12210,Большая,3
1391500,Новинский бульвар,Москва,5500,253,Торговая площадь,https://msk.n1.ru/view/115797553/?open_card_kn,"Новинский бульвар, 31, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.7577957, 'lon': 37.5826245}",Пресненский район,55.7577957,37.5826245,"Москва, Баррикадная",0.41921037279493717,2.36,2360,Большая,3
2499989,Оружейный переулок,Москва,3735,669,Торговая площадь,https://msk.n1.ru/view/115797546/?open_card_kn,"Оружейный переулок, 13 ст1, Москва, Россия","{'district': 'Тверской район', 'lat': 55.7719064, 'lon': 37.6004836}",Тверской район,55.7719064,37.6004836,"Москва, Маяковская",0.3902901689491527,2.56,2560,Очень крупная,5
2194965,Эдуарда Стрельцова,Москва,5000,439,Торговая площадь,https://msk.n1.ru/view/115797544/?open_card_kn,"Эдуарда Стрельцова, 2 корп. 2, Москва, Россия","{'district': 'Даниловский район', 'lat': 55.715865, 'lon': 37.6518674}",Даниловский район,55.715865,37.6518674,"Москва, Автозаводская",1.0245277879714558,4.46,4460,Крупная,4
1499988,Динамовская,Москва,4465,336,Торговая площадь,https://msk.n1.ru/view/115797542/?open_card_kn,"Динамовская, 1а, Москва, Россия","{'district': 'Таганский район', 'lat': 55.7321838, 'lon': 37.6637582}",Таганский район,55.7321838,37.6637582,"Москва, Пролетарская",0.11881996149767143,3.55,3550,Крупная,4
750003,Совхозная,Москва,6098,123,Торговая площадь,https://msk.n1.ru/view/115797530/?open_card_kn,"Совхозная, 10б, Москва, Россия","{'district': 'район Люблино', 'lat': 55.6741939, 'lon': 37.7624125}",район Люблино,55.6741939,37.7624125,"Москва, Люблино",0.16132599292255592,12.47,12470,Большая,3
1299989,Кожевническая,Москва,4249,306,Торговая площадь,https://msk.n1.ru/view/115797528/?open_card_kn,"Кожевническая, 22, Москва, Россия","{'district': 'Даниловский район', 'lat': 55.7284214, 'lon': 37.6495087}",Даниловский район,55.7284214,37.6495087,"Москва, Павелецкая",0.7651618794973921,3.2,3200,Крупная,4
700000,Солянка,Москва,28807,24,Торговая площадь,https://msk.n1.ru/view/115797523/?open_card_kn,"Солянка, 2/6, Москва, Россия","{'district': 'Таганский район', 'lat': 55.7540713, 'lon': 37.6368607}",Таганский район,55.7540713,37.6368607,"Москва, Китай-город",0.2715332592566164,1.2,1200,Маленькая,1
2673887,Софийская набережная,Москва,9176,291,Торговая площадь,https://msk.n1.ru/view/115797184/?open_card_kn,"Софийская набережная, 18, Москва, Россия","{'district': 'район Якиманка', 'lat': 55.7470757, 'lon': 37.6182933}",район Якиманка,55.7470757,37.6182933,"Москва, Библиотека им. Ленина",0.6705136766406085,0.46,460,Большая,3
1599998,Ленинский проспект,Москва,17022,94,Торговая площадь,https://msk.n1.ru/view/115797178/?open_card_kn,"Ленинский проспект, 2, Москва, Россия","{'district': 'Гагаринский район', 'lat': 55.6930426, 'lon': 37.5561798}",Гагаринский район,55.6930426,37.5561798,"Москва, Академическая",1.2253969503669528,7.57,7570,Средняя,2
191000,Рублевское шоссе,Москва,4152,46,Торговая площадь,https://msk.n1.ru/view/107221031/?open_card_kn,"Рублевское шоссе, 48/1, Москва, Россия","{'district': 'район Крылатское', 'lat': 55.7541813, 'lon': 37.4070641}",район Крылатское,55.7541813,37.4070641,"Москва, Крылатское",0.27470032768575525,13.28,13280,Маленькая,1
200000,Мира проспект,Москва,1600,125,Торговая площадь,https://msk.n1.ru/view/115107568/?open_card_kn,"Мира проспект, 112, Москва, Россия","{'district': 'Алексеевский район', 'lat': 55.8067254, 'lon': 37.6376311}",Алексеевский район,55.8067254,37.6376311,"Москва, Алексеевская",0.23554055527755005,6.29,6290,Большая,3
550000,Грина,Москва,2405,228,Торговая площадь,https://msk.n1.ru/view/115107507/?open_card_kn,"Грина, 11, Москва, Россия","{'district': 'район Северное Бутово', 'lat': 55.5676646, 'lon': 37.5673054}",район Северное Бутово,55.5676646,37.5673054,"Москва, Улица Старокачаловская",0.5958966184832309,20.69,20690,Большая,3
320000,Воронежская,Москва,2310,138,Торговая площадь,https://msk.n1.ru/view/115107336/?open_card_kn,"Воронежская, 16, Москва, Россия","{'district': 'район Орехово-Борисово Южное', 'lat': 55.6098565, 'lon': 37.7323811}",район Орехово-Борисово Южное,55.6098565,37.7323811,"Москва, Зябликово",0.8433511477999103,17.3,17300,Большая,3
650000,Очаковское шоссе,Москва,5555,117,Торговая площадь,https://msk.n1.ru/view/114757962/?open_card_kn,"Очаковское шоссе, 5 корп. 2, Москва, Россия","{'district': 'район Очаково-Матвеевское', 'lat': 55.6879887, 'lon': 37.4361925}",район Очаково-Матвеевское,55.6879887,37.4361925,"Москва, Очаково",1.0702434877315061,13.44,13440,Средняя,2
500000,Андропова проспект,Москва,6614,75,Торговая площадь,https://msk.n1.ru/view/115440987/?open_card_kn,"Андропова проспект, 30, Москва, Россия","{'district': 'район Нагатино-Садовники', 'lat': 55.6792849, 'lon': 37.6624588}",район Нагатино-Садовники,55.6792849,37.6624588,"Москва, Коломенская",0.13598751024662442,8.48,8480,Средняя,2
349999,Красная Пресня,Москва,8374,41,Торговая площадь,https://msk.n1.ru/view/115440981/?open_card_kn,"Красная Пресня, 32, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.762556, 'lon': 37.5675962}",Пресненский район,55.762556,37.5675962,"Москва, Улица 1905 года",0.45632754944093507,3.43,3430,Маленькая,1
242500,Маршала Малиновского,Москва,2500,97,Торговая площадь,https://msk.n1.ru/view/115794563/?open_card_kn,"Маршала Малиновского, 8, Москва, Россия","{'district': 'район Щукино', 'lat': 55.7924436, 'lon': 37.4929444}",район Щукино,55.7924436,37.4929444,"Москва, Октябрьское Поле",0.12656233710420378,9.11,9110,Средняя,2
400000,Ленинский проспект,Москва,6060,66,Торговая площадь,https://msk.n1.ru/view/115794467/?open_card_kn,"Ленинский проспект, 90, Москва, Россия","{'district': 'Ломоносовский район', 'lat': 55.6750752, 'lon': 37.5251054}",Ломоносовский район,55.6750752,37.5251054,"Москва, Новаторская",0.4215925731178526,10.31,10310,Средняя,2
320840,Ильменский проезд,Москва,5200,61,Торговая площадь,https://msk.n1.ru/view/115794393/?open_card_kn,"Ильменский проезд, 12, Москва, Россия","{'district': 'район Западное Дегунино', 'lat': 55.858778, 'lon': 37.5413717}",район Западное Дегунино,55.858778,37.5413717,"Москва, Моссельмаш",0.9235843581916964,12.91,12910,Средняя,2
1799994,Еропкинский переулок,Москва,9189,195,Торговая площадь,https://msk.n1.ru/view/115440385/?open_card_kn,"Еропкинский переулок, 16/23, Москва, Россия","{'district': 'район Хамовники', 'lat': 55.7396356, 'lon': 37.5936706}",район Хамовники,55.7396356,37.5936706,"Москва, Парк культуры",0.45065239799143075,2.02,2020,Большая,3
100000,Ярославское шоссе,Москва,2000,50,Торговая площадь,https://msk.n1.ru/view/114754928/?open_card_kn,"Ярославское шоссе, 19 ст1, Москва, Россия","{'district': 'Ярославский район', 'lat': 55.8653274, 'lon': 37.701726}",Ярославский район,55.8653274,37.701726,"Москва, Бабушкинская",2.394202284556476,13.73,13730,Средняя,2
300000,Космодамианская набережная,Москва,4347,69,Торговая площадь,https://msk.n1.ru/view/114374058/?open_card_kn,"Космодамианская набережная, 4/22 ст8, Москва, Россия","{'district': 'район Замоскворечье', 'lat': 55.7378976, 'lon': 37.645143}",район Замоскворечье,55.7378976,37.645143,"Москва, Таганская",0.5171880483634178,2.24,2240,Средняя,2
1237500,Мастеркова,Москва,2500,495,Торговая площадь,https://msk.n1.ru/view/115104436/?open_card_kn,"Мастеркова, 4, Москва, Россия","{'district': 'Даниловский район', 'lat': 55.7086926, 'lon': 37.6561313}",Даниловский район,55.7086926,37.6561313,"Москва, Автозаводская",0.18823927957006026,5.3,5300,Крупная,4
400000,Новорязанская,Москва,2808,142,Торговая площадь,https://msk.n1.ru/view/115104367/?open_card_kn,"Новорязанская, 8а ст1, Москва, Россия","{'district': 'Красносельский район', 'lat': 55.7724353, 'lon': 37.6616769}",Красносельский район,55.7724353,37.6616769,"Москва, Комсомольская",0.45343806364554085,3.6,3600,Большая,3
680000,Троилинский переулок,Москва,30494,22,Торговая площадь,https://msk.n1.ru/view/115440299/?open_card_kn,"Троилинский переулок, 5, Москва, Россия","{'district': 'район Арбат', 'lat': 55.7479487, 'lon': 37.5844564}",район Арбат,55.7479487,37.5844564,"Москва, Смоленская",0.13085335282444174,2.16,2160,Маленькая,1
250000,60-летия Октября проспект,Москва,3731,67,Торговая площадь,https://msk.n1.ru/view/114373819/?open_card_kn,"60-летия Октября проспект, 18 корп. 1, Москва, Россия","{'district': 'Академический район', 'lat': 55.6965647, 'lon': 37.5775664}",Академический район,55.6965647,37.5775664,"Москва, Академическая",1.006882747294703,6.61,6610,Средняя,2
480001,Бахрушина,Москва,41740,11,Торговая площадь,https://msk.n1.ru/view/115440298/?open_card_kn,"Бахрушина, 36/14 ст3, Москва, Россия","{'district': 'район Замоскворечье', 'lat': 55.734743, 'lon': 37.6357688}",район Замоскворечье,55.734743,37.6357688,"Москва, Павелецкая",0.3101351338390286,2.14,2140,Маленькая,1
850001,Бахрушина,Москва,29514,28,Торговая площадь,https://msk.n1.ru/view/115440297/?open_card_kn,"Бахрушина, 36/14 ст3, Москва, Россия","{'district': 'район Замоскворечье', 'lat': 55.734743, 'lon': 37.6357688}",район Замоскворечье,55.734743,37.6357688,"Москва, Павелецкая",0.3101351338390286,2.14,2140,Маленькая,1
1198998,Варшавское шоссе,Москва,1834,654,Торговая площадь,https://msk.n1.ru/view/115104326/?open_card_kn,"Варшавское шоссе, 32, Москва, Россия","{'district': 'Нагорный район', 'lat': 55.6810617, 'lon': 37.6229707}",Нагорный район,55.6810617,37.6229707,"Москва, Нагатинская",0.2288537551467209,7.82,7820,Очень крупная,5
1279998,Бахрушина,Москва,25098,51,Торговая площадь,https://msk.n1.ru/view/115440295/?open_card_kn,"Бахрушина, 36/14 ст3, Москва, Россия","{'district': 'район Замоскворечье', 'lat': 55.734743, 'lon': 37.6357688}",район Замоскворечье,55.734743,37.6357688,"Москва, Павелецкая",0.3101351338390286,2.14,2140,Средняя,2
